generation,genome_id,score,targets,tickets,max_main_match,rank_1等,rank_2等,rank_3等,rank_4等,rank_5等,rank_6等,rank_外れ,full_weight,recent240_weight,recent120_weight,recent60_weight,pair_weight,pair_recency_weight,pair_stability_weight,triple_weight,dormancy_weight,odd_bonus,sum_bonus,low_high_bonus,consecutive_penalty,overlap_limit,pool_size,target_sum_min,target_sum_max,max_consecutive_pairs,shard_id,num_shards,completed_at,source_file
1,g001_0012_3200,19262.067891,620,3100,5,0,0,0,6,55,81,2958,0.382020829458026,0.053143397579076525,0.3779015565288125,0.18693421643408492,0.05721671281909892,0.12888276074039076,0.0485020265879387,0.0,0.014737830956539685,0.25038399261594746,0.53026694385107,0.36049006647556225,0.3215748696224113,5,18,96,173,2,0,4,2026-06-11T11:12:47.534243+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0036_6682,19206.907174,620,3100,5,0,0,0,7,47,80,2966,0.21541551785327692,0.3717461999523501,0.18488079670871896,0.22795748548565395,0.14651502751155135,0.0392161672281189,0.08547611812084019,0.09898001210275556,0.01918482580334518,0.2554799331925376,0.11938332614713983,0.13247948773847867,0.3211497135237655,5,16,92,176,2,0,4,2026-06-11T22:16:00.654863+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0038_5470,19206.36265,620,3100,5,0,0,0,6,56,77,2961,0.10511224007313526,0.13639285968785472,0.6962513788269273,0.06224352141208268,0.06821371716425452,0.20527410171170804,0.110516557607912,0.06967350799145049,0.04736778857196525,0.4066755019551719,0.5180003038369,0.07521226434415032,0.11248721680899013,5,16,82,187,1,2,4,2026-06-11T08:35:38.939394+00:00,outputs/evolution_history_shard02_of_04.csv
2,g002_0167_6193,19205.693482,620,3100,5,0,0,0,7,49,76,2968,0.11873520936058403,0.2751252262065024,0.3712419420440002,0.2348976223889134,0.09432213108665244,0.09551336422476639,0.034133491169623185,0.09423673382720477,0.054792881287044744,0.18455843468956667,0.23538443468454523,0.21089877619205477,0.11642061094135207,4,18,96,193,0,3,4,2026-06-12T07:46:34.239466+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0055_6293,19205.54731,620,3100,5,0,0,0,5,61,87,2947,0.007317660239684161,0.15341520905522338,0.608830295815814,0.23043683488927838,0.03234019410818967,0.11349790937679236,0.14900385462823798,0.03344180006459866,0.03321352755480578,0.5774230578187635,0.13330240749889266,0.17908921130804445,0.1175737869800351,5,20,99,168,1,3,4,2026-06-11T10:08:39.335671+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0069_6981,19192.822442,620,3100,5,0,0,0,7,49,74,2970,0.2733864079865713,0.31438287705377355,0.09038790053497053,0.32184281442468465,0.1674544886008358,0.04916639263183961,0.05758302245973551,0.02842221242349673,0.03308719145797136,0.4472930286778173,0.34813019598794637,0.1452291939586176,0.45080626413670544,5,17,87,175,1,1,4,2026-06-11T10:22:51.543293+00:00,outputs/evolution_history_shard01_of_04.csv
3,g003_0048_2157,19183.955588,621,3105,5,0,0,0,7,47,83,2968,0.4657350950101769,0.11025856496171345,0.20108928445711044,0.2229170555709991,0.1049903726701274,0.04386087879258812,0.0,0.10651382432983295,0.051157381970227,0.48337602582047334,0.30178840048797606,0.45738004039337676,0.24947977584296815,6,19,86,176,0,0,4,2026-06-12T22:14:54.853306+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0061_5097,19176.379666,620,3100,5,0,0,0,6,54,83,2957,0.3049031381657898,0.23138362753769046,0.4496221244144895,0.014091109882030248,0.10994285750172698,0.191414457084372,0.04829836999199402,0.010858423786322503,0.009004927288572134,0.26651575891667123,0.1378889554038038,0.2946365891872275,0.31358463368204403,6,14,93,185,1,1,4,2026-06-11T10:11:26.971757+00:00,outputs/evolution_history_shard01_of_04.csv
1,g001_0127_2333,19172.760633,620,3100,5,0,0,0,6,54,87,2953,0.48321803123935875,0.12949546670357268,0.010848781666903106,0.37643772039016543,0.10667064336641179,0.08353187836766968,0.19319284562816008,0.06626396656380418,0.02774158850102377,0.3402731537836668,0.5552957891497685,0.27434157795361475,0.5841185635935612,6,17,93,167,1,3,4,2026-06-12T00:48:02.304210+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0083_1700,19168.784565,620,3100,5,0,0,0,7,47,81,2965,0.34355429110615493,0.3750499950016398,0.26330091604956307,0.018094797842642195,0.17755636064317168,0.07854772242315293,0.0,0.08755994249821403,0.02594778237719257,0.680368582578389,0.4675948690908228,0.1235994122858802,0.5013480810230103,4,16,89,168,1,3,4,2026-06-11T23:14:58.317214+00:00,outputs/evolution_history_shard03_of_04.csv
3,g003_0184_1102,19156.569552,621,3105,5,0,0,0,6,54,78,2967,0.44285665892094517,0.31896715358055816,0.23276582493542872,0.0054103625630679275,0.10932290161297753,0.08942185805505345,0.1884772523264663,0.02459141740595393,0.04186154762746653,0.5391540960629893,0.45935473981626607,0.43603433892184157,0.11999107095999359,4,17,84,185,2,0,4,2026-06-13T01:07:38.090854+00:00,outputs/evolution_history_shard00_of_04.csv
2,g002_0099_9265,19155.39149,620,3100,5,0,0,0,6,54,82,2958,0.4124679453346651,0.44752635528399576,0.010825231873935194,0.12918046750740386,0.08701227300697213,0.20123125472076495,0.016262513877633347,0.015815947414654093,0.014423144729758218,0.06375210449532615,0.5256525233326438,0.2668291136664574,0.6234381525540015,6,16,94,172,2,3,4,2026-06-12T05:31:17.882001+00:00,outputs/evolution_history_shard03_of_04.csv
2,g002_0188_1102,19136.570269,620,3100,5,0,0,0,6,54,78,2962,0.44285665892094517,0.31896715358055816,0.23276582493542872,0.0054103625630679275,0.10932290161297753,0.08942185805505345,0.1884772523264663,0.02459141740595393,0.04186154762746653,0.5391540960629893,0.45935473981626607,0.43603433892184157,0.11999107095999359,4,17,84,185,2,0,4,2026-06-12T02:54:53.558514+00:00,outputs/evolution_history_shard00_of_04.csv
0,g000_0064_3398,19119.242234,620,3100,5,0,0,0,7,46,81,2966,0.2114050125067865,0.06093239944408037,0.4212454136009878,0.3064171744481454,0.12969977514625014,0.09262665872498486,0.15175123899157633,0.015292131112285369,0.04708668822717367,0.6297559059678677,0.5892392047901717,0.34850469166267367,0.46578137862070346,5,17,94,184,2,0,4,2026-06-11T09:31:50.077292+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0094_4491,19099.805362,620,3100,5,0,0,0,6,53,86,2955,0.2020534270125791,0.1088601512753354,0.4058428100760334,0.28324361163605205,0.12685393008571835,0.03137378787062643,0.05521847942152863,0.039139625347236445,0.04217014957533328,0.1239907788323506,0.3303920939949244,0.09622037574909946,0.5419206253790683,6,18,99,165,1,2,4,2026-06-12T05:40:23.424435+00:00,outputs/evolution_history_shard02_of_04.csv
3,g003_0128_2701,19097.102438,621,3105,5,0,0,0,6,53,82,2964,0.38815026137804637,0.03570438836286808,0.36382918483328625,0.21231616542579937,0.09044863207863324,0.13623621345527426,0.07462024538030358,0.07115600432172105,0.027502152578960853,0.21145006549171025,0.29226119551715707,0.012568228627903022,0.16797674505311316,5,14,109,178,1,0,4,2026-06-13T00:10:56.915759+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0163_6514,19089.27848,620,3100,5,0,0,0,5,61,84,2950,0.3234056510618942,0.23970215778088227,0.01079082874614675,0.4261013624110769,0.07174520797896346,0.06501715379773695,0.16318624941211698,0.05722678444449808,0.0019095041719477141,0.25304322481578173,0.4486173964467101,0.15963347637581174,0.45307655977095346,6,14,93,173,1,3,4,2026-06-12T02:08:05.361486+00:00,outputs/evolution_history_shard03_of_04.csv
1,g001_0098_8482,19062.174329,620,3100,5,0,0,0,6,50,92,2952,0.028955589636037858,0.42489398734752803,0.36564946106949103,0.180500961946943,0.0,0.2174767544771937,0.08136406972846265,0.11039695932111265,0.044377919785985355,0.6194592866245688,0.06692934507405161,0.37807477088999153,0.25825360958624904,6,14,99,190,0,2,4,2026-06-12T05:42:15.224494+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0121_3591,19056.320338,240,1200,6,0,1,1,2,23,40,1133,0.39909028694153487,0.3064084305616714,0.014408654195546874,0.280092628301247,0.1572677167869193,0.05014687608655976,0.12225984282856063,0.08769835444809425,0.02758906397417588,0.2822719819574795,0.5017610829450522,0.1544341132815334,0.06602783819942745,4,17,105,169,2,1,8,2026-06-13T12:59:59.697372+00:00,outputs/evolution_history_shard01_of_08.csv
1,g001_0107_5933,19040.996929,620,3100,5,0,0,0,6,52,85,2957,0.3488846301430256,0.21659119345321587,0.31782000288598555,0.11670417351777297,0.059404423807039045,0.17204685120488988,0.15303054775918118,0.04819100531731436,0.023519446632156774,0.2340755155758595,0.21423079319253732,0.12842170652795043,0.48335446536549337,6,16,108,167,3,3,4,2026-06-12T00:21:50.748168+00:00,outputs/evolution_history_shard03_of_04.csv
0,g000_0073_1658,19030.755084,620,3100,5,0,0,0,6,53,79,2962,0.21810183072913208,0.42545065217533046,0.0433072188082917,0.31314029828724566,0.07320985359970672,0.08751585991012578,0.11006110456103964,0.08315238381170739,0.016062559399026816,0.2900775152568301,0.3871338406338045,0.09869093477079627,0.15403887922577228,5,17,105,172,1,1,4,2026-06-11T10:23:07.568298+00:00,outputs/evolution_history_shard01_of_04.csv
0,g000_0045_6216,19028.527326,620,3100,5,0,0,0,7,47,75,2971,0.4050614789825715,0.023189909953892144,0.3610888064537314,0.210659804609805,0.08528773567286767,0.2245432163374932,0.10384120167620418,0.08262763359327867,0.005848042578152943,0.6499774501388592,0.4689365311135384,0.19283413337421246,0.31741872989853404,5,21,87,161,1,1,4,2026-06-11T10:26:48.657565+00:00,outputs/evolution_history_shard01_of_04.csv
1,g001_0068_8144,19022.832082,620,3100,5,0,0,0,8,39,77,2976,0.07896138306622937,0.1443804924530489,0.1637377914151955,0.6129203330655262,0.13328664954330918,0.09228019918165006,0.047095083433215626,0.06775226216280149,0.04111494083182016,0.20669734636460496,0.25913044793636125,0.05322650346375797,0.25032027627229037,5,21,97,165,1,0,4,2026-06-11T12:59:46.422480+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0118_3726,19016.602571,620,3100,5,0,0,0,6,55,75,2964,0.49727636884199755,0.12728677340740815,0.04622988140042273,0.3292069763501714,0.13281430718361734,0.03161745991883464,0.07007947914094638,0.008384810589618659,0.0,0.4786659173513981,0.7041733179017463,0.2767730168770195,0.22177849780802655,6,23,87,172,2,2,4,2026-06-12T08:11:49.037228+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0024_1282,19012.597624,620,3100,5,0,0,0,6,51,86,2957,0.3048513913837846,0.049322969507062775,0.5228072780262996,0.123018361082853,0.1322741474237351,0.1269163521302722,0.18630108969109077,0.012304246010793503,0.038034760761319786,0.38349309617381727,0.5298168810496207,0.3271661805382153,0.5096314205595949,6,20,93,184,3,0,4,2026-06-11T11:49:22.406118+00:00,outputs/evolution_history_shard00_of_04.csv
1,g001_0194_1797,18988.166946,620,3100,5,0,0,0,6,50,90,2954,0.048206332428624966,0.39292606738958524,0.3586506047369885,0.2002169954448014,0.04776264695224665,0.18305791474152078,0.06428808677899493,0.032925817917982325,0.03972127839529915,0.5436361671056478,0.17885646554266674,0.30967061921826433,0.5221656099933946,5,17,95,171,1,2,4,2026-06-12T08:53:13.062487+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0034_6907,18977.08444,620,3100,5,0,0,0,7,45,79,2969,0.4443130818264323,0.010114292709807593,0.2703297960799524,0.2752428293838077,0.11545110935802588,0.15987162081850861,0.2115829189286313,0.09410361380891352,0.029176616691395114,0.3207389066379913,0.533865199487697,0.0660943846090371,0.603490980748501,5,18,77,164,1,2,4,2026-06-12T04:07:30.344485+00:00,outputs/evolution_history_shard02_of_04.csv
1,g001_0067_9382,18972.814001,620,3100,5,0,0,0,5,59,87,2949,0.2557136835376797,0.12582338061962878,0.026201228984743623,0.5922617068579479,0.06698887971052116,0.13392721017421966,0.20856433779802505,0.04850940669475603,0.036273228173455165,0.3426082020899138,0.3117653496964103,0.1689843359288038,0.45446119293918996,6,13,101,173,1,3,4,2026-06-11T23:01:12.734205+00:00,outputs/evolution_history_shard03_of_04.csv
5,g005_0026_7697,18970.462901,240,1200,6,0,1,1,2,23,36,1137,0.41872217670793344,0.15417324994680887,0.03943189023809999,0.38767268310715775,0.15375078568891842,0.06732590944718982,0.09402756874028505,0.0,0.03317463570405993,0.28545288987351825,0.296227919642089,0.20358403571005038,0.32961293333828856,4,21,86,179,3,2,8,2026-06-13T19:00:43.144436+00:00,outputs/evolution_history_shard02_of_08.csv
3,g003_0192_6055,18964.333347,621,3105,5,0,0,0,5,59,85,2956,0.34875473623708686,0.17384860542393346,0.20190376611990643,0.2754928922190732,0.07868365070164562,0.10800582309333744,0.042498052935953545,0.0468623400240801,0.015590325545155806,0.45386384643693267,0.2721686528775299,0.4076716082327125,0.39741081161599534,6,21,106,178,0,0,4,2026-06-13T01:37:00.911555+00:00,outputs/evolution_history_shard00_of_04.csv
3,g003_0072_3478,18952.504426,621,3105,5,0,0,0,6,52,81,2966,0.23074769067539072,0.4655960367245445,0.2945282744123331,0.009127998187731825,0.11937759607393562,0.17855158352194145,0.07631211851615102,0.05562854272476326,0.036686568227774025,0.15365068735023416,0.5168259922422612,0.10721137182221024,0.4501537557393639,4,16,86,166,2,0,4,2026-06-12T22:50:08.004751+00:00,outputs/evolution_history_shard00_of_04.csv
